feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Agfg2,Agfg2,588.117,-0.0962,0.0736,-1.3068,0.1913,0.8743
Aggf1,Aggf1,1990.7806,-0.0055,0.0697,-0.0783,0.9376,0.9971
Agk,Agk,709.8967,0.0377,0.0732,0.5144,0.607,0.966
Agl,Agl,3812.1723,0.0204,0.0448,0.4543,0.6496,0.9684
Agmat,Agmat,49.0195,-0.3106,0.2183,-1.423,0.1547,0.8501
Agmo,Agmo,1.1489,-2.5166,1.7507,-1.4375,0.1506,
Ago1,Ago1,2197.9739,0.0443,0.0665,0.6662,0.5053,0.9515
Ago2,Ago2,2563.6577,0.0096,0.0659,0.1455,0.8843,0.9914
Ago3,Ago3,190.9886,0.078,0.1778,0.4387,0.6609,0.9702
Ago4,Ago4,178.2213,-0.1408,0.1114,-1.2636,0.2064,0.886
Agpat1,Agpat1,2453.9083,-0.0294,0.0603,-0.4866,0.6265,0.9673
Agpat2,Agpat2,804.4023,-0.1573,0.0758,-2.0746,0.038,0.6915
Agpat3,Agpat3,5139.7525,0.0055,0.0702,0.0782,0.9377,0.9971
Agpat4,Agpat4,1363.2155,-0.0672,0.0687,-0.9773,0.3284,0.9197
Agpat5,Agpat5,1466.9262,0.0019,0.0507,0.0371,0.9704,0.9974
Agpat6,Agpat6,4247.2747,0.0006,0.0676,0.0086,0.9931,0.9993
Agpat9,Agpat9,168.1335,-0.1736,0.1233,-1.4082,0.1591,0.8558
Agps,Agps,2289.1541,-0.0088,0.1688,-0.0521,0.9584,0.9974
Agrn,Agrn,2659.9601,-0.0638,0.1074,-0.5944,0.5522,0.9571
Agrp,Agrp,5.226,0.0359,0.6517,0.0551,0.9561,
Agt,Agt,1.1606,0.6545,1.3396,0.4885,0.6252,
Agtpbp1,Agtpbp1,1171.7815,0.1385,0.099,1.3984,0.162,0.8576
Agtr1a,Agtr1a,0.5794,-0.4758,1.8015,-0.2641,0.7917,
Agtrap,Agtrap,931.4892,-0.0625,0.0822,-0.7601,0.4472,0.9455
Agxt,Agxt,0.5777,0.7621,1.9841,0.3841,0.7009,
Agxt2,Agxt2,0.7741,-0.4094,1.6544,-0.2474,0.8046,
Ahctf1,Ahctf1,2158.6198,0.0472,0.1371,0.3447,0.7303,0.98
Ahcy,Ahcy,1935.316,-0.0783,0.0642,-1.2203,0.2224,0.8877
Ahcyl1,Ahcyl1,8785.2238,0.0684,0.0605,1.1303,0.2584,0.8966
Ahcyl2,Ahcyl2,1054.2083,-0.0553,0.0836,-0.6616,0.5082,0.9528
Ahdc1,Ahdc1,2374.3724,-0.0666,0.1058,-0.6301,0.5286,0.9568
Ahi1,Ahi1,770.1595,0.0874,0.0814,1.0731,0.2832,0.9074
Ahnak,Ahnak,24896.1014,0.0897,0.0802,1.1175,0.2638,0.8981
Ahr,Ahr,1328.0085,0.2306,0.1087,2.1218,0.0339,0.6686
Ahrr,Ahrr,344.7907,0.5117,0.1658,3.0852,0.002,0.309
Ahsa1,Ahsa1,5852.6099,0.0362,0.0569,0.6365,0.5245,0.956
Ahsa2,Ahsa2,1658.5434,-0.0379,0.1088,-0.3482,0.7277,0.9796
Ahsg,Ahsg,3.4866,0.2941,0.7614,0.3863,0.6993,
AI115009,AI115009,0.9523,0.9073,1.6363,0.5545,0.5793,
AI118078,AI118078,2.0142,0.926,1.2946,0.7153,0.4745,
AI182371,AI182371,2.4883,-1.1317,1.0756,-1.0522,0.2927,
AI197445,AI197445,5.3843,0.6955,0.6245,1.1136,0.2654,
AI314180,AI314180,3496.1951,-0.0026,0.0838,-0.0314,0.975,0.9975
AI317395,AI317395,5.2107,-1.3492,0.7296,-1.8492,0.0644,
AI413582,AI413582,244.2526,-0.2068,0.1811,-1.1423,0.2533,0.893
AI414108,AI414108,10.2855,0.5673,0.5005,1.1334,0.2571,
AI429214,AI429214,192.3862,0.085,0.1119,0.7601,0.4472,0.9455
AI450353,AI450353,28.4009,0.1974,0.2881,0.6854,0.4931,0.9515
AI464131,AI464131,2013.3437,-0.1288,0.0836,-1.5416,0.1232,0.8143
AI467606,AI467606,1468.8199,-0.2247,0.0673,-3.3392,0.0008,0.2269
AI504432,AI504432,6.4393,0.0376,0.6315,0.0595,0.9525,
AI506816,AI506816,652.9271,0.2249,0.273,0.8238,0.41,0.9377
AI597479,AI597479,1973.7331,0.0753,0.0562,1.3387,0.1807,0.8703
AI607873,AI607873,15.905,0.0102,0.4584,0.0223,0.9822,
AI661453,AI661453,20.3991,0.0481,0.3299,0.1458,0.8841,0.9914
AI662270,AI662270,28.5601,0.3982,0.2781,1.4319,0.1522,0.8487
AI837181,AI837181,2241.5703,-0.0169,0.0592,-0.2852,0.7755,0.985
AI839979,AI839979,79.5799,-0.0342,0.1754,-0.1951,0.8453,0.9906
AI846148,AI846148,967.4439,-0.0088,0.091,-0.0967,0.923,0.9957
AI847159,AI847159,1.5424,0.3971,1.0984,0.3616,0.7177,
AI854703,AI854703,1.0629,0.0459,1.4598,0.0314,0.9749,
AI987944,AI987944,166.589,0.112,0.2311,0.4846,0.6279,0.9673
Aicda,Aicda,6.0619,0.3178,0.5547,0.5729,0.5667,
Aida,Aida,3455.8307,0.0641,0.0669,0.9586,0.3378,0.9222
Aif1,Aif1,3.1843,-0.6668,0.8374,-0.7963,0.4259,
Aif1l,Aif1l,7904.27,-0.1727,0.081,-2.1316,0.033,0.6642
Aifm1,Aifm1,2254.3201,0.0391,0.0772,0.506,0.6129,0.966
Aifm2,Aifm2,882.2822,-0.077,0.0977,-0.7878,0.4308,0.9451
Aig1,Aig1,204.9953,-0.4206,0.2184,-1.9261,0.0541,0.7358
Aim1,Aim1,1751.5015,0.2323,0.1246,1.8643,0.0623,0.7549
Aim1l,Aim1l,51.952,-0.327,0.2299,-1.4222,0.155,0.8501
Aim2,Aim2,63.4109,-0.0407,0.2747,-0.1481,0.8823,0.9914
Aimp1,Aimp1,2188.9441,-0.055,0.0558,-0.9852,0.3245,0.9197
Aimp2,Aimp2,1497.7619,-0.0821,0.0741,-1.1082,0.2678,0.8999
Aip,Aip,3244.396,-0.067,0.0556,-1.2049,0.2282,0.8914
Aipl1,Aipl1,10.6073,0.2384,0.4494,0.5304,0.5958,
Aire,Aire,6.4494,-0.2791,0.6447,-0.433,0.665,
Airn,Airn,30.2459,-0.2129,0.3108,-0.685,0.4933,0.9515
Ajuba,Ajuba,3507.1212,0.0743,0.0966,0.7687,0.4421,0.9455
AK010878,AK010878,103.1181,-0.0438,0.1554,-0.282,0.778,0.985
Ak1,Ak1,6606.3894,-0.0516,0.0928,-0.5558,0.5784,0.963
Ak2,Ak2,2487.9215,-0.0354,0.0649,-0.5465,0.5847,0.964
Ak3,Ak3,3654.9103,0.0022,0.0656,0.0334,0.9734,0.9974
Ak4,Ak4,667.7922,-0.6045,0.2537,-2.3828,0.0172,0.582
Ak5,Ak5,72.9192,-0.0898,0.1845,-0.4866,0.6265,0.9673
Ak6,Ak6,590.8141,-0.072,0.1154,-0.624,0.5326,0.9571
Ak8,Ak8,3.3781,0.5954,0.7995,0.7447,0.4564,
Akap1,Akap1,2402.0404,0.0588,0.0937,0.6275,0.5303,0.9568
Akap10,Akap10,750.6827,-0.0022,0.0839,-0.0258,0.9794,0.9979
Akap11,Akap11,1855.6317,-0.0226,0.2128,-0.1064,0.9153,0.9949
Akap12,Akap12,1153.4993,-0.0344,0.1191,-0.2891,0.7725,0.985
Akap13,Akap13,4352.3461,0.1168,0.0749,1.5584,0.1191,0.8127
Akap17b,Akap17b,169.1818,0.0989,0.1713,0.5775,0.5636,0.9583
Akap2,Akap2,0.8546,1.2227,1.8706,0.6537,0.5133,
Akap5,Akap5,3.8259,-0.485,0.7996,-0.6065,0.5442,
Akap6,Akap6,1654.5043,-0.0559,0.151,-0.37,0.7114,0.9756
Akap7,Akap7,528.4522,0.0899,0.1073,0.8371,0.4025,0.9365
Akap8,Akap8,2367.605,0.0263,0.0485,0.5434,0.5869,0.964
Akap8l,Akap8l,893.8385,-0.0379,0.0922,-0.4106,0.6814,0.9717
Akap9,Akap9,439.6466,0.0326,0.2029,0.1609,0.8722,0.991
Akip1,Akip1,131.7655,-0.094,0.136,-0.6908,0.4897,0.9515
Akirin1,Akirin1,4563.7545,0.046,0.0734,0.6266,0.5309,0.957
Akirin2,Akirin2,2628.9301,-0.0074,0.0716,-0.1041,0.9171,0.9952
Akna,Akna,223.3128,0.0073,0.1326,0.0548,0.9563,0.9974
Aknad1,Aknad1,22.2344,-0.3007,0.4202,-0.7157,0.4742,0.949
Akr1a1,Akr1a1,19430.0927,-0.0629,0.0629,-0.9996,0.3175,0.9173
Akr1b10,Akr1b10,681.0821,-0.115,0.08,-1.4375,0.1506,0.8447
Akr1b7,Akr1b7,7.127,-0.6726,0.5388,-1.2484,0.2119,
Akr1b8,Akr1b8,4725.9556,-0.0551,0.0858,-0.6427,0.5204,0.9555
Akr1c12,Akr1c12,42.3556,0.148,0.2385,0.6205,0.5349,0.9571
Akr1c13,Akr1c13,252.9714,-0.0858,0.1344,-0.6383,0.5233,0.9556
Akr1c14,Akr1c14,309.0306,0.53,0.1785,2.9695,0.003,0.3408
Akr1c21,Akr1c21,0.4749,-0.5367,2.3829,-0.2252,0.8218,
Akr1cl,Akr1cl,2.0242,-1.9264,1.1682,-1.649,0.0992,
Akr1e1,Akr1e1,356.3761,0.0792,0.082,0.965,0.3346,0.9207
Akr7a5,Akr7a5,892.9326,-0.0118,0.07,-0.1683,0.8664,0.9906
Akt1,Akt1,12087.6255,-0.0689,0.0537,-1.2823,0.1997,0.8828
Akt1s1,Akt1s1,2097.0401,-0.1475,0.0563,-2.6187,0.0088,0.4706
Akt2,Akt2,6893.6243,-0.0421,0.0611,-0.6894,0.4906,0.9515
Akt3,Akt3,1761.777,0.157,0.1002,1.5661,0.1173,0.8127
Aktip,Aktip,2516.7811,0.0139,0.0674,0.2056,0.8371,0.9906
Alad,Alad,1534.2974,0.0073,0.0688,0.1063,0.9154,0.9949
Alas1,Alas1,2232.6767,0.0559,0.0903,0.6189,0.536,0.9571
Alas2,Alas2,6.6152,0.9618,0.6654,1.4455,0.1483,
Alb,Alb,28.5051,-0.2648,0.3072,-0.8619,0.3888,0.933
Alcam,Alcam,569.1221,0.2763,0.1576,1.753,0.0796,0.7694
Aldh16a1,Aldh16a1,680.9827,-0.1,0.0852,-1.1736,0.2406,0.8923
Aldh18a1,Aldh18a1,3825.7843,-0.0405,0.0681,-0.5956,0.5514,0.9571
Aldh1a1,Aldh1a1,8.5962,-0.1967,0.6341,-0.3103,0.7563,
Aldh1a2,Aldh1a2,25.5893,0.807,0.5686,1.4194,0.1558,0.8509
Aldh1a3,Aldh1a3,103.1191,-0.6333,0.1849,-3.4252,0.0006,0.218
Aldh1b1,Aldh1b1,1.1627,-1.7073,1.5756,-1.0836,0.2785,
Aldh1l1,Aldh1l1,36.8307,-0.3303,0.2301,-1.4355,0.1511,0.8465
Aldh1l2,Aldh1l2,1224.1624,-0.1837,0.2167,-0.8476,0.3967,0.9347
Aldh2,Aldh2,10828.4804,0.0866,0.0883,0.9804,0.3269,0.9197
Aldh3a1,Aldh3a1,1464.1778,0.6379,0.2275,2.8039,0.005,0.3918
Aldh3a2,Aldh3a2,2336.6418,0.0752,0.0682,1.1021,0.2704,0.9027
Aldh3b1,Aldh3b1,1917.842,-0.2574,0.1001,-2.5709,0.0101,0.4961
Aldh3b2,Aldh3b2,4.6348,-1.1089,0.7896,-1.4044,0.1602,
Aldh3b3,Aldh3b3,46.2916,-0.2877,0.2631,-1.0935,0.2742,0.9045
Aldh4a1,Aldh4a1,688.5405,-0.0309,0.0841,-0.3675,0.7132,0.9766
Aldh5a1,Aldh5a1,214.089,-0.0561,0.1279,-0.4384,0.6611,0.9702
Aldh6a1,Aldh6a1,770.8137,0.2827,0.0843,3.3534,0.0008,0.2269
Aldh7a1,Aldh7a1,1186.9936,0.0395,0.0604,0.655,0.5125,0.9537
Aldh8a1,Aldh8a1,0.2938,-0.4606,2.6291,-0.1752,0.8609,
Aldh9a1,Aldh9a1,1779.2768,0.0192,0.0651,0.2943,0.7685,0.985
Aldoa,Aldoa,47121.3995,-0.288,0.086,-3.3487,0.0008,0.2269
Aldoart1,Aldoart1,3.6135,-0.5066,0.9836,-0.5151,0.6065,
Aldoart2,Aldoart2,0.2933,-0.4582,2.6297,-0.1742,0.8617,
Aldob,Aldob,0.9531,-0.0882,1.8671,-0.0472,0.9623,
Aldoc,Aldoc,351.7012,0.0736,0.2025,0.3633,0.7164,0.9773
Alg1,Alg1,722.5852,0.0305,0.0795,0.3833,0.7015,0.9737
Alg10b,Alg10b,1617.4835,0,0.1718,0.0002,0.9999,0.9999
Alg11,Alg11,766.6706,-0.0029,0.0787,-0.0366,0.9708,0.9974
Alg12,Alg12,586.6547,0.0669,0.0777,0.8607,0.3894,0.933
Alg13,Alg13,424.2519,-0.0112,0.1229,-0.0914,0.9272,0.9957
Alg14,Alg14,764.2758,-0.0384,0.0773,-0.4971,0.6191,0.966
Alg2,Alg2,2051.4771,0.0591,0.0919,0.6429,0.5203,0.9555
Alg3,Alg3,626.7634,0.0628,0.0929,0.6755,0.4993,0.9515
Alg5,Alg5,1386.6003,-0.0976,0.0905,-1.0784,0.2809,0.9074
Alg6,Alg6,544.5147,0.1323,0.0906,1.4599,0.1443,0.8416
Alg8,Alg8,557.0384,-0.0672,0.0859,-0.7823,0.434,0.9453
Alg9,Alg9,1195.1619,-0.1296,0.0791,-1.6393,0.1012,0.7908
Alkbh1,Alkbh1,776.8458,0.1806,0.077,2.3472,0.0189,0.5897
Alkbh2,Alkbh2,92.476,-0.1171,0.1497,-0.7823,0.434,0.9453
Alkbh3,Alkbh3,1210.3596,-0.0598,0.0722,-0.829,0.4071,0.9373
Alkbh4,Alkbh4,221.835,0.0786,0.1159,0.6781,0.4977,0.9515
Alkbh5,Alkbh5,7130.4363,-0.0862,0.08,-1.0782,0.2809,0.9074
Alkbh6,Alkbh6,376.5878,-0.0306,0.0972,-0.3147,0.753,0.9849
Alkbh7,Alkbh7,268.4444,-0.1375,0.105,-1.3093,0.1904,0.874
Alkbh8,Alkbh8,185.6514,0.1196,0.1407,0.8502,0.3952,0.9341
Alms1,Alms1,263.3463,0.1203,0.2033,0.5916,0.5541,0.9571
Alms1-ps2,Alms1-ps2,0.5776,1.8169,1.9125,0.95,0.3421,
Alox12,Alox12,8.7089,-0.4309,0.4929,-0.8741,0.3821,
Alox12b,Alox12b,0.962,0.392,1.653,0.2371,0.8126,
Alox5,Alox5,5473.0776,-0.1852,0.0961,-1.9278,0.0539,0.7358
Alox5ap,Alox5ap,398.0386,-0.0668,0.1377,-0.4851,0.6276,0.9673
Alox8,Alox8,5.182,-0.3102,0.6343,-0.4891,0.6248,
Aloxe3,Aloxe3,2.3205,0.2122,0.9289,0.2285,0.8193,
Alpi,Alpi,2.3156,-1.6802,1.1031,-1.5232,0.1277,
Alpk1,Alpk1,770.0649,0.2187,0.0845,2.5888,0.0096,0.4918
Alpk2,Alpk2,213.8848,-0.1649,0.1386,-1.1896,0.2342,0.8923
Alpk3,Alpk3,671.6377,-0.2617,0.1189,-2.201,0.0277,0.6379
Alpl,Alpl,4.1512,-0.6717,0.7008,-0.9584,0.3379,
Als2,Als2,1109.8299,-0.02,0.0711,-0.2813,0.7785,0.985
Als2cl,Als2cl,645.2949,-0.0045,0.1528,-0.0296,0.9764,0.9975
Als2cr11,Als2cr11,0.3842,-0.544,2.5057,-0.2171,0.8281,
Als2cr12,Als2cr12,4.8296,-0.734,0.6588,-1.1142,0.2652,
Alx3,Alx3,0.6761,-0.8789,1.9152,-0.4589,0.6463,
Alx4,Alx4,1.1682,1.521,1.4521,1.0475,0.2949,
Alyref,Alyref,1924.5324,-0.0932,0.0961,-0.9699,0.3321,0.9205
Alyref2,Alyref2,98.2783,0.2737,0.1553,1.763,0.0779,0.7682
Amacr,Amacr,1743.2991,-0.1106,0.0522,-2.1186,0.0341,0.6695
Ambp,Ambp,0.4873,-1.3048,2.3436,-0.5568,0.5777,
Ambra1,Ambra1,1923.6167,0.0046,0.0528,0.0868,0.9308,0.9957
Amdhd1,Amdhd1,12.6829,0.6785,0.4051,1.675,0.0939,
Amdhd2,Amdhd2,532.4302,-0.0854,0.1103,-0.7743,0.4387,0.9455
Amer1,Amer1,1140.3988,0.1429,0.0889,1.6087,0.1077,0.8028
Amfr,Amfr,12116.5054,-0.0384,0.0567,-0.6766,0.4987,0.9515
Amh,Amh,5.5768,-0.2515,0.6596,-0.3814,0.7029,
Amhr2,Amhr2,5.0996,1.3842,0.7753,1.7855,0.0742,
Amigo1,Amigo1,626.8187,0.1106,0.1301,0.8495,0.3956,0.9341
Amigo2,Amigo2,134.4068,-0.0574,0.1531,-0.3746,0.708,0.9745
Amigo3,Amigo3,124.0788,-0.1611,0.2033,-0.7928,0.4279,0.9437
Ammecr1,Ammecr1,709.7811,-0.0802,0.1747,-0.4592,0.6461,0.9684
Ammecr1l,Ammecr1l,2765.6764,0.0125,0.0533,0.235,0.8142,0.9889
Amn,Amn,3.8488,0.0119,0.8467,0.0141,0.9888,
Amn1,Amn1,501.0077,-0.1541,0.0863,-1.7854,0.0742,0.7682
Amot,Amot,1728.6739,0.1451,0.0601,2.4159,0.0157,0.5717
Amotl1,Amotl1,4413.657,0.0058,0.0509,0.1136,0.9095,0.9941
Amotl2,Amotl2,8663.0387,0.0672,0.0879,0.764,0.4449,0.9455
Ampd1,Ampd1,19.1017,-0.2205,0.3141,-0.7021,0.4826,
Ampd2,Ampd2,2079.7054,0.0617,0.0706,0.8735,0.3824,0.9315
Ampd3,Ampd3,1564.884,0.0553,0.1442,0.3839,0.7011,0.9737
Amt,Amt,118.5717,0.3503,0.2192,1.5982,0.11,0.8094
Amy1,Amy1,43.027,-0.2005,0.2746,-0.7302,0.4653,0.9483
Amz1,Amz1,27.2931,0.3526,0.3569,0.988,0.3231,0.9197
Amz2,Amz2,1630.5334,-0.0853,0.0549,-1.5533,0.1204,0.8127
Anapc1,Anapc1,7708.559,0.0226,0.0602,0.3751,0.7076,0.9745
Anapc10,Anapc10,1264.7611,0.0713,0.0764,0.9334,0.3506,0.9271
Anapc11,Anapc11,1472.3104,-0.0729,0.0868,-0.8393,0.4013,0.9365
Anapc13,Anapc13,624.595,-0.1097,0.0892,-1.2293,0.219,0.8877
Anapc15,Anapc15,314.3971,-0.0757,0.1281,-0.5911,0.5545,0.9571
Anapc16,Anapc16,1907.8679,-0.101,0.0579,-1.7437,0.0812,0.7744
Anapc2,Anapc2,5507.9247,-0.0331,0.0481,-0.6881,0.4914,0.9515
Anapc4,Anapc4,3592.1808,0.0559,0.0545,1.0254,0.3052,0.9164
Anapc5,Anapc5,8838.1862,-0.0523,0.0497,-1.0516,0.293,0.91
Anapc7,Anapc7,2489.2646,-0.0543,0.0765,-0.7105,0.4774,0.949
Ang,Ang,44.8804,0.4517,0.2294,1.9686,0.049,0.7227
Ang2,Ang2,7.3337,0.0072,0.5267,0.0136,0.9892,
Ang4,Ang4,0.6703,-0.0616,1.9815,-0.0311,0.9752,
Angel1,Angel1,260.6957,0.0051,0.1263,0.0401,0.968,0.9974
Angel2,Angel2,1703.8893,0.0339,0.0571,0.5929,0.5533,0.9571
Angpt1,Angpt1,3886.122,0.3276,0.1171,2.7975,0.0052,0.3918
Angpt2,Angpt2,46.9558,0.1651,0.2105,0.7845,0.4328,0.9453
Angpt4,Angpt4,893.4762,-0.1416,0.172,-0.8229,0.4106,0.9377
Angptl1,Angptl1,1.538,1.4059,1.4796,0.9501,0.342,
Angptl2,Angptl2,11646.214,-0.0858,0.0724,-1.1847,0.2361,0.8923
Angptl3,Angptl3,0.3902,-0.9393,2.4486,-0.3836,0.7013,
Angptl4,Angptl4,8676.1153,0.3479,0.1162,2.9945,0.0027,0.3404
Angptl6,Angptl6,49.0264,-0.3712,0.221,-1.6794,0.0931,0.7872
Angptl7,Angptl7,99.8427,1.0714,0.6381,1.679,0.0932,0.7872
Ank,Ank,13917.74,0.1963,0.1168,1.6817,0.0926,0.7872
Ank1,Ank1,1965.4171,-0.0259,0.1049,-0.2473,0.8047,0.9874
Ank2,Ank2,257.3928,0.0138,0.1659,0.0831,0.9338,0.9964
Ank3,Ank3,1354.5277,-0.0415,0.1134,-0.366,0.7143,0.9766
Ankdd1b,Ankdd1b,77.939,0.2351,0.1728,1.3608,0.1736,0.8614
Ankef1,Ankef1,0.3838,-1.8789,2.4405,-0.7699,0.4414,
Ankfn1,Ankfn1,0.4735,2.4099,2.3363,1.0315,0.3023,
Ankfy1,Ankfy1,3803.2201,0.062,0.0526,1.1794,0.2382,0.8923
Ankhd1,Ankhd1,1604.8284,0.0393,0.1397,0.2815,0.7783,0.985
Ankib1,Ankib1,1743.7038,0.0184,0.1084,0.1697,0.8652,0.9906
Ankk1,Ankk1,0.768,-0.4498,1.8982,-0.237,0.8127,
Ankle1,Ankle1,85.6841,-0.1884,0.1994,-0.9447,0.3448,0.9246
Ankle2,Ankle2,1878.9365,0.1495,0.0675,2.2146,0.0268,0.6374
Ankmy1,Ankmy1,45.3587,-0.2315,0.2172,-1.0655,0.2866,0.9079
Ankmy2,Ankmy2,741.5161,-0.0591,0.0608,-0.972,0.3311,0.9201
Ankra2,Ankra2,737.0227,0.0445,0.0758,0.5867,0.5574,0.9579
Ankrd1,Ankrd1,13883.7948,-0.128,0.1342,-0.9533,0.3404,0.9244
Ankrd10,Ankrd10,3519.3274,-0.0112,0.0764,-0.1466,0.8835,0.9914
Ankrd11,Ankrd11,3112.1012,0.1352,0.0709,1.9075,0.0565,0.744
Ankrd12,Ankrd12,208.5745,0.2704,0.1719,1.5727,0.1158,0.8127
Ankrd13a,Ankrd13a,2966.4491,-0.05,0.0587,-0.8507,0.3949,0.9341
Ankrd13b,Ankrd13b,1459.9444,-0.0995,0.0811,-1.2278,0.2195,0.8877
Ankrd13c,Ankrd13c,1201.1785,0.0122,0.0855,0.1424,0.8868,0.9917
Ankrd13d,Ankrd13d,161.538,-0.0818,0.1304,-0.6278,0.5301,0.9568
Ankrd16,Ankrd16,364.4832,0.1261,0.1118,1.128,0.2593,0.8968
Ankrd17,Ankrd17,4471.928,0.1227,0.1073,1.1427,0.2532,0.893
Ankrd2,Ankrd2,685.9042,-0.2655,0.1165,-2.2784,0.0227,0.6144
Ankrd23,Ankrd23,1142.63,-0.3973,0.1947,-2.0399,0.0414,0.7111
Ankrd24,Ankrd24,163.6525,0.0308,0.1459,0.2108,0.833,0.9906
Ankrd26,Ankrd26,145.4557,0.2664,0.1545,1.7246,0.0846,0.7762
Ankrd27,Ankrd27,1126.3243,0.0843,0.0992,0.8499,0.3954,0.9341
Ankrd28,Ankrd28,2041.1305,0.2001,0.1185,1.6889,0.0912,0.7855
Ankrd29,Ankrd29,105.301,0.141,0.2594,0.5438,0.5866,0.964
Ankrd32,Ankrd32,420.0931,0.0189,0.1636,0.1154,0.9081,0.9939
Ankrd33b,Ankrd33b,848.4699,0.1124,0.115,0.9775,0.3283,0.9197
Ankrd34a,Ankrd34a,115.6958,0.2011,0.2558,0.7861,0.4318,0.9453
Ankrd35,Ankrd35,35.9359,0.1562,0.2502,0.624,0.5326,0.9571
Ankrd37,Ankrd37,174.1858,-0.5358,0.1914,-2.7998,0.0051,0.3918
Ankrd39,Ankrd39,262.7844,0.244,0.1536,1.5893,0.112,0.8127
Ankrd40,Ankrd40,4346.3219,-0.0107,0.0536,-0.1997,0.8417,0.9906
Ankrd42,Ankrd42,89.4639,-0.016,0.1929,-0.0829,0.9339,0.9964
Ankrd44,Ankrd44,636.318,0.0462,0.1147,0.4027,0.6872,0.9717
Ankrd45,Ankrd45,3.7471,0.9347,0.7696,1.2144,0.2246,
Ankrd46,Ankrd46,4303.7307,0.0134,0.0639,0.2099,0.8338,0.9906
Ankrd49,Ankrd49,338.9389,0.1186,0.1299,0.9131,0.3612,0.9295
Ankrd50,Ankrd50,1668.3154,0.0405,0.0739,0.5475,0.584,0.964
Ankrd52,Ankrd52,2730.6484,0.0122,0.0574,0.2133,0.8311,0.9906
Ankrd53,Ankrd53,6.3468,0.09,0.5503,0.1636,0.8701,
Ankrd54,Ankrd54,830.3043,-0.0422,0.0845,-0.4992,0.6176,0.966
Ankrd55,Ankrd55,50.8367,0.1163,0.2959,0.3929,0.6944,0.9731
Ankrd6,Ankrd6,163.7603,0.0467,0.1418,0.3292,0.742,0.983
Ankrd61,Ankrd61,10.6887,0.6,0.4495,1.3348,0.1819,
Ankrd63,Ankrd63,1.2495,-1.4051,1.7506,-0.8026,0.4222,
Ankrd66,Ankrd66,4.1466,-0.0556,0.6744,-0.0825,0.9343,
Ankrd9,Ankrd9,215.7688,-0.1307,0.1138,-1.149,0.2505,0.8923
Anks1,Anks1,728.9797,-0.1336,0.0893,-1.4961,0.1346,0.826
Anks1b,Anks1b,1.6511,-0.0674,1.0885,-0.0619,0.9506,
Anks3,Anks3,992.3163,0.139,0.0997,1.3953,0.1629,0.8598
Anks6,Anks6,203.2858,-0.0582,0.1249,-0.4657,0.6414,0.9684
Ankzf1,Ankzf1,583.5139,0.0254,0.0855,0.2972,0.7663,0.985
Anln,Anln,3182.1963,-0.1453,0.1628,-0.8929,0.3719,0.9295
Ano1,Ano1,330.395,0.1694,0.1117,1.5171,0.1292,0.8225
Ano10,Ano10,3250.3681,-0.0015,0.0632,-0.023,0.9817,0.9984
Ano3,Ano3,5.0348,-0.1849,0.7189,-0.2572,0.7971,
Ano5,Ano5,823.4715,-0.2196,0.1891,-1.1611,0.2456,0.8923
Ano6,Ano6,6479.0669,-0.0046,0.0523,-0.087,0.9306,0.9957
Ano7,Ano7,0.382,0.9683,2.4741,0.3914,0.6955,
Ano8,Ano8,1589.5971,-0.1596,0.0934,-1.7087,0.0875,0.7808
Anp32a,Anp32a,3699.5196,0.0592,0.0831,0.7123,0.4763,0.949
Anp32b,Anp32b,6837.8473,0.0272,0.0993,0.2743,0.7838,0.985
Anp32e,Anp32e,6538.2992,-0.0306,0.0775,-0.3944,0.6933,0.9731
Anpep,Anpep,2875.1863,0.0301,0.1663,0.1811,0.8563,0.9906
Antxr1,Antxr1,3742.931,0.0755,0.0783,0.9644,0.3349,0.9207
Antxr2,Antxr2,2752.4176,-0.0819,0.0887,-0.9233,0.3559,0.9295
Antxrl,Antxrl,0.4815,-0.9428,2.3266,-0.4052,0.6853,
Anxa1,Anxa1,17798.6258,0.0041,0.0535,0.0759,0.9395,0.9971
Anxa11,Anxa11,1982.1097,-0.1643,0.0831,-1.9766,0.0481,0.7227
Anxa13,Anxa13,5.108,-0.2427,0.6483,-0.3744,0.7081,
Anxa2,Anxa2,32911.4227,-0.1121,0.056,-2.0003,0.0455,0.7227
Anxa3,Anxa3,5460.7145,-0.1617,0.0734,-2.2026,0.0276,0.6379
Anxa4,Anxa4,7816.9385,-0.0514,0.0577,-0.891,0.3729,0.9295
Anxa5,Anxa5,13695.4196,-0.0796,0.0514,-1.5482,0.1216,0.8127
Anxa6,Anxa6,27024.0832,-0.1494,0.0597,-2.5023,0.0123,0.5308
Anxa7,Anxa7,6696.8816,-0.0475,0.0894,-0.5313,0.5952,0.964
Anxa8,Anxa8,4930.3545,-0.4088,0.1149,-3.5578,0.0004,0.1659
Anxa9,Anxa9,93.0872,0.1368,0.1742,0.7851,0.4324,0.9453
Aoc1,Aoc1,0.3815,0.9683,2.475,0.3913,0.6956,
Aoc2,Aoc2,57.0472,-0.1539,0.2119,-0.7261,0.4678,0.9483
Aoc3,Aoc3,795.8773,0.0787,0.1519,0.5178,0.6046,0.966
Aox1,Aox1,1056.6714,0.358,0.1289,2.7765,0.0055,0.4039
Aox2,Aox2,3.2651,0.2556,0.7526,0.3396,0.7342,
