feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Api5,Api5,6814.106,-0.0081,0.0588,-0.1372,0.8908,0.9995
Apip,Apip,536.2204,0.0484,0.1174,0.412,0.6804,0.9995
Apitd1,Apitd1,158.4236,-0.0855,0.2084,-0.4102,0.6817,0.9995
Aplf,Aplf,546.6826,-0.0378,0.0884,-0.4272,0.6693,0.9995
Apln,Apln,2868.9482,-0.0656,0.383,-0.1713,0.864,0.9995
Aplnr,Aplnr,74.1678,0.1786,0.6557,0.2723,0.7854,0.9995
Aplp1,Aplp1,912.7527,0.1123,0.1163,0.9658,0.3341,0.9995
Aplp2,Aplp2,11715.0805,-0.1039,0.1143,-0.9092,0.3633,0.9995
Apmap,Apmap,1906.3962,0.0883,0.0656,1.3445,0.1788,0.9995
Apoa1,Apoa1,2.0587,0.3244,1.3892,0.2335,0.8154,0.9995
Apoa1bp,Apoa1bp,1981.5377,0.0719,0.0812,0.8855,0.3759,0.9995
Apoa2,Apoa2,0.9134,0.1021,1.6358,0.0624,0.9502,0.9995
Apoa4,Apoa4,0.6857,1.9901,1.9489,1.0211,0.3072,0.9995
Apoa5,Apoa5,3.5348,-0.3733,0.8308,-0.4494,0.6532,0.9995
Apob,Apob,3.0874,0.3101,0.7731,0.4011,0.6884,0.9995
Apobec1,Apobec1,663.1073,0.2289,0.2801,0.8171,0.4138,0.9995
Apobec2,Apobec2,1473.5811,0.1363,0.277,0.4921,0.6226,0.9995
Apobec3,Apobec3,951.1406,0.0101,0.0842,0.1203,0.9043,0.9995
Apobr,Apobr,211.5561,0.0139,0.2823,0.0492,0.9608,0.9995
Apoc1,Apoc1,7.3143,0.4892,0.5678,0.8616,0.3889,0.9995
Apod,Apod,88.4389,0.0619,0.3451,0.1794,0.8576,0.9995
Apoe,Apoe,1606.0938,0.0591,0.161,0.3672,0.7135,0.9995
Apof,Apof,4.3501,0.374,0.6859,0.5453,0.5855,0.9995
Apoh,Apoh,14.054,0.1793,0.3791,0.4728,0.6363,0.9995
Apol10b,Apol10b,441.1731,0.0479,0.3164,0.1514,0.8797,0.9995
Apol11b,Apol11b,6.4025,-0.4516,0.6692,-0.6749,0.4997,0.9995
Apol6,Apol6,105.5955,-0.1389,0.3104,-0.4474,0.6546,0.9995
Apol7a,Apol7a,29.8487,-0.3371,0.3242,-1.0399,0.2984,0.9995
Apol7d,Apol7d,10.8504,0.4081,0.4335,0.9414,0.3465,0.9995
Apol8,Apol8,34.4375,-0.4035,0.2851,-1.4152,0.157,0.9995
Apol9a,Apol9a,392.6907,-0.2884,0.3081,-0.936,0.3493,0.9995
Apol9b,Apol9b,490.8359,-0.2351,0.3005,-0.7825,0.4339,0.9995
Apold1,Apold1,18.393,0.2835,0.3474,0.816,0.4145,0.9995
Apom,Apom,5.949,-0.3437,0.5875,-0.5851,0.5585,0.9995
Apon,Apon,3.6547,0.5571,0.872,0.6389,0.5229,0.9995
Apoo,Apoo,104.2594,0.131,0.1901,0.6888,0.4909,0.9995
Apool,Apool,1134.5432,-0.007,0.1266,-0.0553,0.9559,0.9995
Apopt1,Apopt1,1085.4021,0.1021,0.074,1.3798,0.1676,0.9995
App,App,28004.0412,-0.0867,0.0593,-1.4633,0.1434,0.9995
Appbp2,Appbp2,1070.3453,-0.0807,0.1101,-0.7327,0.4638,0.9995
Appbp2os,Appbp2os,5.1438,-0.2957,0.6071,-0.4871,0.6262,0.9995
Appl1,Appl1,1668.9139,0.0477,0.216,0.2209,0.8252,0.9995
Appl2,Appl2,2009.7842,-0.0858,0.1285,-0.668,0.5041,0.9995
Aprt,Aprt,2583.1823,0.0465,0.0998,0.4664,0.641,0.9995
Aptx,Aptx,1107.7299,-0.0192,0.0664,-0.2897,0.772,0.9995
Aqp1,Aqp1,3567.2928,-0.1723,0.1551,-1.1106,0.2667,0.9995
Aqp11,Aqp11,10.2927,0.2917,0.4871,0.5988,0.5493,0.9995
Aqp2,Aqp2,10.4996,0.9946,0.4558,2.1821,0.0291,0.9995
Aqp3,Aqp3,1.4831,0.049,1.2459,0.0393,0.9686,0.9995
Aqp5,Aqp5,7501.4746,0.0994,0.1062,0.9354,0.3496,0.9995
Aqp7,Aqp7,0.4592,1.4195,2.4875,0.5706,0.5682,0.9995
Aqp9,Aqp9,5.9416,-0.1579,0.923,-0.1711,0.8642,0.9995
Aqr,Aqr,2839.3561,-0.0381,0.0617,-0.6163,0.5377,0.9995
Ar,Ar,103.0227,-0.6261,0.3747,-1.6711,0.0947,0.9995
Araf,Araf,3479.5494,-0.0235,0.0713,-0.3295,0.7418,0.9995
Arap1,Arap1,1931.9287,-0.1356,0.0928,-1.4609,0.144,0.9995
Arap2,Arap2,64.7709,0.1803,0.2513,0.7177,0.4729,0.9995
Arap3,Arap3,112.1913,-0.0703,0.2104,-0.3341,0.7383,0.9995
Arc,Arc,53.6129,-0.3793,0.4823,-0.7863,0.4317,0.9995
Arcn1,Arcn1,12371.153,-0.0706,0.0745,-0.9472,0.3435,0.9995
Areg,Areg,100.3747,-0.1957,0.2256,-0.8675,0.3857,0.9995
Arel1,Arel1,2633.1587,-0.0317,0.0507,-0.6253,0.5318,0.9995
Arf1,Arf1,22190.5822,0.0553,0.0593,0.9325,0.3511,0.9995
Arf2,Arf2,3971.7318,-0.0202,0.0734,-0.2755,0.7829,0.9995
Arf3,Arf3,9671.3872,0.0173,0.0943,0.1832,0.8547,0.9995
Arf4,Arf4,16733.1724,0.0018,0.0387,0.0457,0.9635,0.9995
Arf5,Arf5,2946.0797,0.0919,0.1051,0.8743,0.382,0.9995
Arf6,Arf6,4707.7555,-0.0208,0.0896,-0.2316,0.8169,0.9995
Arfgap1,Arfgap1,3436.0789,-0.0638,0.0935,-0.6824,0.495,0.9995
Arfgap2,Arfgap2,4123.3704,0.083,0.0595,1.396,0.1627,0.9995
Arfgap3,Arfgap3,6344.8107,-0.0159,0.0656,-0.2418,0.8089,0.9995
Arfgef1,Arfgef1,2395.7575,0.0427,0.1433,0.2982,0.7656,0.9995
Arfgef2,Arfgef2,3059.4574,-0.0442,0.1654,-0.2671,0.7894,0.9995
Arfgef3,Arfgef3,0.8056,-0.3053,2.3875,-0.1279,0.8982,0.9995
Arfip1,Arfip1,4295.9483,-0.0764,0.1349,-0.5664,0.5712,0.9995
Arfip2,Arfip2,1908.9764,0.0391,0.0745,0.5242,0.6001,0.9995
Arfrp1,Arfrp1,1255.0502,0.1243,0.1014,1.2257,0.2203,0.9995
Arg1,Arg1,18.004,0.7035,0.7228,0.9733,0.3304,0.9995
Arg2,Arg2,6.1472,0.8897,0.7198,1.236,0.2164,0.9995
Arglu1,Arglu1,1616.5087,0.0826,0.0993,0.8319,0.4055,0.9995
Arhgap1,Arhgap1,4847.9452,0.024,0.092,0.2613,0.7939,0.9995
Arhgap10,Arhgap10,2797.972,-0.0748,0.0896,-0.8357,0.4033,0.9995
Arhgap11a,Arhgap11a,1227.9976,-0.2014,0.3642,-0.553,0.5802,0.9995
Arhgap12,Arhgap12,1108.0449,-0.0275,0.1498,-0.1839,0.8541,0.9995
Arhgap17,Arhgap17,1312.6419,-0.0908,0.1008,-0.9011,0.3675,0.9995
Arhgap18,Arhgap18,731.4528,-0.2394,0.1524,-1.5711,0.1162,0.9995
Arhgap19,Arhgap19,366.0972,-0.2176,0.2895,-0.7517,0.4522,0.9995
Arhgap20,Arhgap20,2.4019,-0.569,0.9214,-0.6176,0.5368,0.9995
Arhgap21,Arhgap21,2989.9059,-0.1885,0.1522,-1.2388,0.2154,0.9995
Arhgap22,Arhgap22,2549.744,-0.0625,0.1069,-0.5845,0.5589,0.9995
Arhgap23,Arhgap23,3358.7561,-0.0481,0.0494,-0.9737,0.3302,0.9995
Arhgap24,Arhgap24,1761.7706,0.0174,0.1334,0.1305,0.8962,0.9995
Arhgap25,Arhgap25,0.6853,-0.7765,1.7368,-0.4471,0.6548,0.9995
Arhgap26,Arhgap26,124.7003,0.0446,0.2882,0.1548,0.877,0.9995
Arhgap27,Arhgap27,13.9474,0.2368,0.3953,0.599,0.5492,0.9995
Arhgap28,Arhgap28,2455.3686,0.0046,0.1206,0.038,0.9697,0.9995
Arhgap29,Arhgap29,3799.6271,-0.2313,0.1837,-1.2593,0.2079,0.9995
Arhgap30,Arhgap30,1.5994,1.2687,1.3824,0.9177,0.3588,0.9995
Arhgap31,Arhgap31,2224.0498,-0.2093,0.0966,-2.1671,0.0302,0.9995
Arhgap32,Arhgap32,705.7506,-0.1494,0.1276,-1.1711,0.2416,0.9995
Arhgap33,Arhgap33,189.29,-0.1386,0.1292,-1.0724,0.2835,0.9995
Arhgap35,Arhgap35,4869.1311,-0.1698,0.0739,-2.2969,0.0216,0.9995
Arhgap39,Arhgap39,782.8318,0.0361,0.0737,0.4895,0.6245,0.9995
Arhgap4,Arhgap4,10.9904,-0.529,0.4621,-1.1449,0.2523,0.9995
Arhgap42,Arhgap42,2596.9513,0.0055,0.2112,0.026,0.9793,0.9995
Arhgap44,Arhgap44,622.4568,0.0835,0.2092,0.3991,0.6898,0.9995
Arhgap5,Arhgap5,983.2014,-0.2617,0.0991,-2.64,0.0083,0.9995
Arhgap6,Arhgap6,20.3775,-0.5358,0.4804,-1.1152,0.2648,0.9995
Arhgap8,Arhgap8,0.6809,-1.4682,2.3577,-0.6227,0.5335,0.9995
Arhgap9,Arhgap9,9.7048,0.7482,0.5379,1.3909,0.1642,0.9995
Arhgdia,Arhgdia,27374.1468,0.0059,0.0714,0.0823,0.9344,0.9995
Arhgdib,Arhgdib,4641.0748,0.0737,0.1406,0.5243,0.6,0.9995
Arhgdig,Arhgdig,114.001,-0.0406,0.3043,-0.1335,0.8938,0.9995
Arhgef1,Arhgef1,2715.4925,-0.0555,0.0697,-0.7959,0.4261,0.9995
Arhgef10,Arhgef10,3629.2386,-0.1767,0.0876,-2.0162,0.0438,0.9995
Arhgef10l,Arhgef10l,3181.8364,-0.0509,0.105,-0.4844,0.6281,0.9995
Arhgef11,Arhgef11,1731.0357,-0.0548,0.1148,-0.477,0.6333,0.9995
Arhgef12,Arhgef12,4952.1211,-0.1642,0.1176,-1.3972,0.1624,0.9995
Arhgef15,Arhgef15,24.6864,-0.1767,0.2786,-0.6342,0.5259,0.9995
Arhgef16,Arhgef16,0.568,0.2892,2.1118,0.1369,0.8911,0.9995
Arhgef17,Arhgef17,5698.0844,-0.1177,0.0809,-1.4552,0.1456,0.9995
Arhgef18,Arhgef18,1834.0423,0.0639,0.0799,0.8001,0.4237,0.9995
Arhgef19,Arhgef19,2478.4318,-0.0501,0.1231,-0.4071,0.6839,0.9995
Arhgef2,Arhgef2,17344.1782,-0.017,0.0517,-0.3283,0.7427,0.9995
Arhgef25,Arhgef25,2917.7531,-0.0545,0.0713,-0.7652,0.4442,0.9995
Arhgef26,Arhgef26,234.4725,-0.0395,0.3187,-0.1239,0.9014,0.9995
Arhgef28,Arhgef28,42.0015,-0.0941,0.3961,-0.2376,0.8122,0.9995
Arhgef3,Arhgef3,377.6021,-0.0412,0.1247,-0.3306,0.7409,0.9995
Arhgef33,Arhgef33,1.0328,-0.8591,1.579,-0.5441,0.5864,0.9995
Arhgef37,Arhgef37,83.5833,0.0017,0.3047,0.0056,0.9956,0.9995
Arhgef39,Arhgef39,120.8157,0.0413,0.4635,0.0892,0.9289,0.9995
Arhgef4,Arhgef4,62.2486,0.1481,0.2301,0.6436,0.5199,0.9995
Arhgef40,Arhgef40,5231.9823,-0.0325,0.0661,-0.492,0.6227,0.9995
Arhgef5,Arhgef5,3053.3209,0.0113,0.0648,0.1748,0.8613,0.9995
Arhgef6,Arhgef6,166.8284,-0.0673,0.2747,-0.2449,0.8065,0.9995
Arhgef7,Arhgef7,2470.0328,-0.0623,0.0659,-0.9458,0.3442,0.9995
Arhgef9,Arhgef9,549.2251,-0.2404,0.1667,-1.4421,0.1493,0.9995
Arid1a,Arid1a,3619.6959,-0.1174,0.0729,-1.6099,0.1074,0.9995
Arid1b,Arid1b,2291.0615,-0.1141,0.0679,-1.6819,0.0926,0.9995
Arid2,Arid2,2438.9909,-0.1628,0.1498,-1.0867,0.2772,0.9995
Arid3a,Arid3a,509.1919,-0.0436,0.1679,-0.2596,0.7952,0.9995
Arid3b,Arid3b,115.8843,0.0602,0.144,0.4181,0.6759,0.9995
Arid4a,Arid4a,519.7512,0.0922,0.1148,0.8031,0.4219,0.9995
Arid4b,Arid4b,655.0582,-0.11,0.1107,-0.9937,0.3204,0.9995
Arid5a,Arid5a,1687.107,-0.0404,0.1439,-0.2805,0.7791,0.9995
Arid5b,Arid5b,2239.1376,-0.23,0.1687,-1.3635,0.1727,0.9995
Arih1,Arih1,4850.1231,-0.0273,0.1321,-0.2063,0.8365,0.9995
Arih2,Arih2,3437.2359,0.0724,0.0883,0.8196,0.4125,0.9995
Arl1,Arl1,6980.9961,0.0403,0.0655,0.616,0.5379,0.9995
Arl10,Arl10,315.8249,-0.0241,0.1677,-0.1438,0.8856,0.9995
Arl11,Arl11,1.033,-0.2239,1.5746,-0.1422,0.8869,0.9995
Arl13a,Arl13a,0.8037,-0.2762,1.6651,-0.1659,0.8683,0.9995
Arl13b,Arl13b,844.5807,-0.0571,0.1005,-0.568,0.57,0.9995
Arl14ep,Arl14ep,2058.2759,0.0239,0.1312,0.1818,0.8557,0.9995
Arl14epl,Arl14epl,21.2366,0.2476,0.4085,0.606,0.5445,0.9995
Arl15,Arl15,1525.6888,-0.0833,0.145,-0.5744,0.5657,0.9995
Arl16,Arl16,523.3254,0.0349,0.0892,0.3911,0.6957,0.9995
Arl2,Arl2,1965.7705,0.04,0.0656,0.6101,0.5418,0.9995
Arl2bp,Arl2bp,6953.3847,0.1121,0.0601,1.8649,0.0622,0.9995
Arl3,Arl3,1304.2551,-0.0731,0.0797,-0.9167,0.3593,0.9995
Arl4a,Arl4a,330.9987,0.2656,0.1573,1.6883,0.0914,0.9995
Arl4c,Arl4c,2364.6279,-0.0633,0.1648,-0.3843,0.7008,0.9995
Arl4d,Arl4d,159.1475,0.2421,0.1939,1.2486,0.2118,0.9995
Arl5a,Arl5a,2160.2344,0.1295,0.1932,0.6703,0.5027,0.9995
Arl5b,Arl5b,385.721,-0.0018,0.2069,-0.0086,0.9931,0.9995
Arl5c,Arl5c,162.7881,0.0269,0.1479,0.1818,0.8558,0.9995
Arl6,Arl6,679.921,0.0635,0.1164,0.5455,0.5854,0.9995
Arl6ip1,Arl6ip1,4165.0304,-0.0628,0.1422,-0.4419,0.6586,0.9995
Arl6ip4,Arl6ip4,1411.0216,0.1499,0.097,1.5463,0.122,0.9995
Arl6ip5,Arl6ip5,21145.928,0.0556,0.1017,0.5463,0.5849,0.9995
Arl6ip6,Arl6ip6,871.4934,-0.0665,0.0936,-0.7106,0.4774,0.9995
Arl8a,Arl8a,4049.799,0.0779,0.162,0.4807,0.6307,0.9995
Arl8b,Arl8b,5200.7697,0.0058,0.0773,0.0753,0.94,0.9995
Armc1,Armc1,2240.7012,-0.0164,0.0898,-0.1829,0.8549,0.9995
Armc10,Armc10,1150.4909,-0.0078,0.0777,-0.1001,0.9202,0.9995
Armc2,Armc2,38.7909,-0.148,0.3712,-0.3987,0.6901,0.9995
Armc5,Armc5,692.3271,-0.0709,0.1023,-0.6938,0.4878,0.9995
Armc6,Armc6,1034.648,0.0894,0.0782,1.1435,0.2528,0.9995
Armc7,Armc7,285.6268,0.2613,0.2414,1.0827,0.2789,0.9995
Armc8,Armc8,1247.0855,-0.0586,0.1473,-0.3978,0.6907,0.9995
Armc9,Armc9,681.6217,0.0107,0.1212,0.0884,0.9296,0.9995
Armcx1,Armcx1,1250.4598,0.0116,0.1379,0.0839,0.9331,0.9995
Armcx2,Armcx2,4244.5506,-0.0565,0.1235,-0.4577,0.6472,0.9995
Armcx3,Armcx3,1796.6476,-0.0228,0.1229,-0.1853,0.853,0.9995
Armcx4,Armcx4,1261.8243,0.0597,0.2599,0.2296,0.8184,0.9995
Armcx5,Armcx5,296.3332,-0.0162,0.1623,-0.0995,0.9207,0.9995
Armcx6,Armcx6,333.9375,0.1419,0.0975,1.4552,0.1456,0.9995
Armt1,Armt1,1301.9981,-0.009,0.0836,-0.1081,0.9139,0.9995
Arnt,Arnt,4095.9026,0.0167,0.0626,0.2664,0.7899,0.9995
Arnt2,Arnt2,722.3567,-0.012,0.1047,-0.1149,0.9085,0.9995
Arntl,Arntl,1500.7772,-0.0144,0.1302,-0.111,0.9116,0.9995
Arntl2,Arntl2,175.0156,0.0573,0.1649,0.3474,0.7283,0.9995
Arpc1a,Arpc1a,2859.6061,0.0194,0.0701,0.2768,0.782,0.9995
Arpc1b,Arpc1b,10835.6762,0.0007,0.1071,0.0066,0.9947,0.9995
Arpc2,Arpc2,11649.6107,0.0315,0.0596,0.5288,0.597,0.9995
Arpc3,Arpc3,4442.8226,0.0794,0.0768,1.033,0.3016,0.9995
Arpc4,Arpc4,4419.0106,0.1123,0.0719,1.5624,0.1182,0.9995
Arpc5,Arpc5,6909.5431,0.0751,0.0863,0.8702,0.3842,0.9995
Arpc5l,Arpc5l,2174.4115,0.1042,0.0976,1.0671,0.2859,0.9995
Arpin,Arpin,1119.4681,-0.0598,0.1094,-0.5461,0.585,0.9995
Arpp19,Arpp19,3265.9551,-0.021,0.1077,-0.1952,0.8453,0.9995
Arpp21,Arpp21,834.2243,-0.0481,0.3779,-0.1274,0.8986,0.9995
Arr3,Arr3,0.4554,-1.0543,2.5226,-0.4179,0.676,0.9995
Arrb1,Arrb1,839.0022,-0.0959,0.0877,-1.0932,0.2743,0.9995
Arrb2,Arrb2,717.5568,-0.0134,0.0776,-0.1726,0.863,0.9995
Arrdc1,Arrdc1,270.7038,-0.1471,0.1091,-1.3486,0.1775,0.9995
Arrdc2,Arrdc2,321.5917,0.0783,0.1783,0.439,0.6607,0.9995
Arrdc3,Arrdc3,1287.6109,0.0976,0.233,0.4187,0.6754,0.9995
Arrdc4,Arrdc4,99.0312,0.2697,0.4208,0.6409,0.5216,0.9995
Arsa,Arsa,2746.5134,-0.0693,0.1259,-0.5502,0.5822,0.9995
Arsb,Arsb,2395.8308,-0.1025,0.1107,-0.9259,0.3545,0.9995
Arsg,Arsg,145.2068,-0.1871,0.1819,-1.0287,0.3036,0.9995
Arsi,Arsi,30.1685,-0.2528,0.5396,-0.4685,0.6394,0.9995
Arsj,Arsj,595.8045,-0.0819,0.1517,-0.54,0.5892,0.9995
Arsk,Arsk,579.3738,0.0235,0.1322,0.1775,0.8591,0.9995
Art1,Art1,288.7517,0.2958,0.3383,0.8744,0.3819,0.9995
Art2a-ps,Art2a-ps,0.3439,-1.7836,2.6035,-0.6851,0.4933,0.9995
Art3,Art3,37.0787,0.2904,0.3639,0.798,0.4248,0.9995
Art5,Art5,64.6205,0.3594,0.2504,1.4353,0.1512,0.9995
Artn,Artn,137.3395,-0.098,0.1807,-0.5426,0.5874,0.9995
Arv1,Arv1,160.3371,0.1636,0.1987,0.8236,0.4102,0.9995
Arvcf,Arvcf,1030.4945,-0.0768,0.1274,-0.6031,0.5464,0.9995
Arx,Arx,65.05,0.1233,0.5403,0.2283,0.8194,0.9995
Arxes1,Arxes1,3.0882,-0.1431,0.788,-0.1816,0.8559,0.9995
Arxes2,Arxes2,142.8418,0.1016,0.1325,0.7663,0.4435,0.9995
As3mt,As3mt,536.9145,-0.1169,0.1506,-0.7764,0.4375,0.9995
Asah1,Asah1,10625.4313,-0.0549,0.1485,-0.3698,0.7115,0.9995
Asah2,Asah2,443.6094,-0.1501,0.1944,-0.7725,0.4398,0.9995
Asap1,Asap1,7128.9572,-0.2406,0.1193,-2.0175,0.0436,0.9995
Asap2,Asap2,494.6122,-0.0985,0.1212,-0.8121,0.4167,0.9995
Asap3,Asap3,978.5758,0.0093,0.1102,0.0842,0.9329,0.9995
Asb1,Asb1,1196.5525,-0.2517,0.1377,-1.8276,0.0676,0.9995
Asb10,Asb10,2.8618,0.084,0.9417,0.0892,0.9289,0.9995
Asb11,Asb11,4.9142,0.5476,0.6632,0.8257,0.409,0.9995
Asb12,Asb12,0.6863,-0.7781,2.0203,-0.3852,0.7001,0.9995
Asb13,Asb13,175.1898,-0.102,0.1456,-0.7002,0.4838,0.9995
Asb14,Asb14,28.4504,0.344,0.3039,1.1319,0.2577,0.9995
Asb15,Asb15,4.8015,-0.2568,0.6608,-0.3886,0.6975,0.9995
Asb16,Asb16,33.9711,-0.1902,0.3275,-0.5808,0.5614,0.9995
Asb2,Asb2,134.9524,0.354,0.4041,0.8761,0.381,0.9995
Asb3,Asb3,968.637,0.058,0.0637,0.9094,0.3632,0.9995
Asb5,Asb5,15174.6881,0.0048,0.0729,0.0664,0.9471,0.9995
Asb6,Asb6,1518.2783,0.0171,0.0888,0.1931,0.8469,0.9995
Asb7,Asb7,906.5353,-0.1766,0.1112,-1.5877,0.1124,0.9995
Asb8,Asb8,2150.7467,0.0384,0.0807,0.4758,0.6342,0.9995
Ascc1,Ascc1,1072.4272,-0.0328,0.1021,-0.3209,0.7483,0.9995
Ascc2,Ascc2,1718.5949,-0.0288,0.0933,-0.3084,0.7578,0.9995
Ascc3,Ascc3,1180.2881,0.0725,0.1615,0.4488,0.6536,0.9995
Ascl3,Ascl3,3.547,0.0905,0.7727,0.1172,0.9067,0.9995
Ascl5,Ascl5,1.4905,-0.5455,1.1525,-0.4733,0.636,0.9995
Asf1a,Asf1a,869.0292,0.0857,0.1077,0.7955,0.4263,0.9995
Asf1b,Asf1b,949.2513,0.1852,0.415,0.4463,0.6554,0.9995
Asgr1,Asgr1,7.0845,0.4886,0.7441,0.6567,0.5114,0.9995
Asgr2,Asgr2,5.2618,0.4397,0.7219,0.6092,0.5424,0.9995
Ash1l,Ash1l,2192.0015,-0.1048,0.1624,-0.6455,0.5186,0.9995
Ash2l,Ash2l,3520.6843,0.0598,0.0644,0.9299,0.3524,0.9995
Asic1,Asic1,222.7075,0.117,0.1689,0.6927,0.4885,0.9995
Asic3,Asic3,9.1442,-0.3547,0.4929,-0.7195,0.4718,0.9995
Asic4,Asic4,0.8029,-3.0067,2.0801,-1.4454,0.1483,0.9995
Asl,Asl,1446.1974,0.0527,0.0756,0.6965,0.4861,0.9995
Asmt,Asmt,1.2557,0.8757,1.7478,0.501,0.6163,0.9995
Asna1,Asna1,5171.1865,0.0992,0.0843,1.1762,0.2395,0.9995
Asns,Asns,5069.9265,0.046,0.2531,0.1819,0.8557,0.9995
Asnsd1,Asnsd1,2643.8486,-0.0765,0.0946,-0.8087,0.4187,0.9995
Aspa,Aspa,81.5398,0.3765,0.4567,0.8244,0.4097,0.9995
Aspg,Aspg,5.2456,1.011,0.6452,1.567,0.1171,0.9995
Asph,Asph,3699.9104,-0.1523,0.1333,-1.1426,0.2532,0.9995
Asphd2,Asphd2,26.2774,0.1669,0.2917,0.5722,0.5672,0.9995
Aspm,Aspm,457.8837,0.0411,0.6181,0.0666,0.9469,0.9995
Aspn,Aspn,133.0085,-0.4096,0.5752,-0.7121,0.4764,0.9995
Asprv1,Asprv1,21.2685,0.222,0.5215,0.4256,0.6704,0.9995
Aspscr1,Aspscr1,1688.1387,0.0751,0.1198,0.6267,0.5309,0.9995
Asrgl1,Asrgl1,292.331,0.118,0.1975,0.5974,0.5502,0.9995
Ass1,Ass1,0.6844,0.868,1.8179,0.4774,0.633,0.9995
Aste1,Aste1,268.7188,0.1579,0.1055,1.496,0.1346,0.9995
Astn1,Astn1,4.4746,-1.0604,0.8382,-1.265,0.2059,0.9995
Asun,Asun,1789.7874,0.0595,0.0687,0.8652,0.3869,0.9995
Asxl1,Asxl1,3645.3457,-0.0552,0.0627,-0.8797,0.379,0.9995
Asxl2,Asxl2,1587.9172,-0.0489,0.1383,-0.3534,0.7238,0.9995
Atad1,Atad1,4361.0244,-0.0326,0.1239,-0.2631,0.7925,0.9995
Atad2,Atad2,907.9158,0.0352,0.2818,0.125,0.9005,0.9995
Atad2b,Atad2b,775.337,0.0681,0.1933,0.3522,0.7247,0.9995
Atad3a,Atad3a,1853.5025,0.1115,0.0967,1.1532,0.2488,0.9995
Atad3aos,Atad3aos,12.1133,0.562,0.4064,1.3831,0.1666,0.9995
Atad5,Atad5,161.423,0.0249,0.2639,0.0945,0.9247,0.9995
Atat1,Atat1,1014.8915,-0.0035,0.1027,-0.0341,0.9728,0.9995
Atcay,Atcay,7.3068,0.8173,0.6293,1.2988,0.194,0.9995
Atcayos,Atcayos,15.6502,0.2059,0.3658,0.5628,0.5736,0.9995
Ate1,Ate1,1998.7969,-0.0771,0.1362,-0.5663,0.5712,0.9995
Atf1,Atf1,2757.3442,-0.0472,0.1117,-0.4229,0.6724,0.9995
Atf2,Atf2,1820.031,-0.0902,0.1832,-0.4925,0.6224,0.9995
Atf3,Atf3,398.7414,-0.0509,0.3703,-0.1375,0.8907,0.9995
Atf4,Atf4,17721.663,0.0834,0.2288,0.3644,0.7155,0.9995
Atf5,Atf5,4449.3067,0.0903,0.2168,0.4167,0.6769,0.9995
Atf6,Atf6,7317.6947,-0.134,0.1235,-1.0854,0.2777,0.9995
Atf6b,Atf6b,2514.1752,-0.0226,0.1442,-0.1565,0.8756,0.9995
Atf7,Atf7,4271.2753,-0.0688,0.0823,-0.8357,0.4033,0.9995
Atf7ip,Atf7ip,1859.3249,-0.0786,0.073,-1.0778,0.2811,0.9995
Atg10,Atg10,403.9575,-0.0413,0.1242,-0.3323,0.7397,0.9995
Atg101,Atg101,1271.3012,0.0901,0.0762,1.1815,0.2374,0.9995
Atg12,Atg12,3049.5356,0.0031,0.1479,0.0207,0.9835,0.9995
Atg13,Atg13,3060.9012,-0.0306,0.122,-0.2507,0.8021,0.9995
Atg14,Atg14,822.509,-0.0636,0.1475,-0.431,0.6664,0.9995
Atg16l1,Atg16l1,1674.7094,0.0399,0.0737,0.5412,0.5884,0.9995
Atg16l2,Atg16l2,419.1862,-0.0262,0.1062,-0.2463,0.8054,0.9995
Atg2a,Atg2a,1896.5573,-0.0543,0.116,-0.4684,0.6395,0.9995
Atg2b,Atg2b,2955.0107,-0.0338,0.0938,-0.3605,0.7185,0.9995
Atg3,Atg3,2330.8267,-0.019,0.0816,-0.2333,0.8155,0.9995
Atg4a,Atg4a,3.4166,0.648,0.9813,0.6603,0.5091,0.9995
Atg4b,Atg4b,2384.1569,0.0653,0.0746,0.8758,0.3811,0.9995
Atg4c,Atg4c,913.5392,-0.0065,0.0974,-0.0671,0.9465,0.9995
Atg4d,Atg4d,714.5409,0.0159,0.109,0.146,0.8839,0.9995
Atg5,Atg5,1795.9982,-0.0453,0.0664,-0.6821,0.4952,0.9995
Atg7,Atg7,1920.5224,0.0521,0.1405,0.3704,0.7111,0.9995
Atg9a,Atg9a,2673.0686,0.002,0.0824,0.0243,0.9806,0.9995
Atg9b,Atg9b,113.935,-0.145,0.2051,-0.7068,0.4797,0.9995
Athl1,Athl1,1082.1591,-0.024,0.1133,-0.2118,0.8323,0.9995
Atic,Atic,5174.5501,0.1564,0.1343,1.1648,0.2441,0.9995
Atl1,Atl1,151.3202,-0.1957,0.1991,-0.983,0.3256,0.9995
Atl2,Atl2,2696.6037,-0.0944,0.1574,-0.5999,0.5486,0.9995
Atl3,Atl3,6465.8178,-0.0505,0.1118,-0.4516,0.6516,0.9995
Atm,Atm,745.887,0.0549,0.132,0.4155,0.6778,0.9995
Atmin,Atmin,868.2121,-0.1387,0.0941,-1.4736,0.1406,0.9995
Atn1,Atn1,4189.1253,-0.0419,0.0897,-0.4674,0.6402,0.9995
Atoh8,Atoh8,1132.407,-0.0216,0.0912,-0.2367,0.8129,0.9995
Atox1,Atox1,1313.3047,0.1048,0.089,1.1778,0.2389,0.9995
Atp10a,Atp10a,588.3265,0.007,0.0819,0.0848,0.9324,0.9995
