"feature","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tfcp2l1","Tfcp2l1",22.5227035139311,0.266288975704678,0.428506103622362,0.621435665568385,0.534313011646902,0.712971355496949
"Tfdp1","Tfdp1",6065.17262746162,-0.297329223638098,0.109701314890031,-2.71035241406316,0.00672117527649799,0.044382132007237
"Tfdp2","Tfdp2",1499.08570045114,-0.0284202880826216,0.0954350598925492,-0.297797142000226,0.765857996000251,0.873096214717707
"Tfe3","Tfe3",3121.43550009222,0.0185009851441544,0.084587694889775,0.218719580528383,0.826868495206301,0.910637602281162
"Tfeb","Tfeb",486.623015895327,-0.285930471773486,0.117726942478635,-2.42875985525045,0.0151505637512,0.0756382182269603
"Tfg","Tfg",4033.96239868235,-0.0160257554355911,0.0698717779962095,-0.229359490987341,0.818589518465641,0.90650886495986
"Tfip11","Tfip11",2414.65888280651,0.0280558490528033,0.0691304657134012,0.405839144337842,0.684860794816377,0.818331100104813
"Tfpi","Tfpi",2328.25880894404,0.18893042236872,0.109608785962475,1.72367954548279,0.0847657095816134,0.230832749862672
"Tfpi2","Tfpi2",0.914583496707104,-2.51466250914634,1.61319545665084,-1.55880832590927,0.119041753017528,NA
"Tfpt","Tfpt",438.021974634154,0.0261803922903091,0.08283002639698,0.31607369246551,0.751946574293334,0.863879969675717
"Tfr2","Tfr2",77.1031155553826,-0.380534050292721,0.180696947527442,-2.10592406512529,0.0352109488981884,0.132403754668104
"Tfrc","Tfrc",6719.50141400046,-0.0649473317815504,0.103052379847546,-0.630236117570819,0.528540112034523,0.709360029608919
"Tg","Tg",668.471377994948,-0.579358641770992,0.14815534667888,-3.9104808213687,9.21125742794243e-05,0.00332253015312029
"Tgds","Tgds",989.426368581672,0.124889571165978,0.0633119200169526,1.97260754582292,0.0485402926363241,0.162645843597243
"Tgfa","Tgfa",14.2569360183206,-0.144733023050159,0.42456752848912,-0.340895177653391,0.733182495291709,0.85151298055934
"Tgfb1","Tgfb1",3649.02985662781,-0.169195000814233,0.0522219193759764,-3.23992305981896,0.00119561956478963,0.0155730313033882
"Tgfb1i1","Tgfb1i1",3408.61859621029,-0.265043573974416,0.0844821111614635,-3.13727451090634,0.00170526386039732,0.0189728162787369
"Tgfb2","Tgfb2",2562.17486895199,-0.690601567716317,0.218402840587814,-3.1620539634815,0.00156660530007969,0.0179923240522836
"Tgfb3","Tgfb3",8637.72974276814,-0.587118394262506,0.152557425583691,-3.84850748507434,0.000118839666541042,0.00379589600104752
"Tgfbi","Tgfbi",134.061808648596,-0.0720456305975184,0.188447430580297,-0.382311556998491,0.702230283373722,0.830780803847671
"Tgfbr1","Tgfbr1",1387.81232330284,0.863056337783256,0.221627632429414,3.89417297979813,9.85343202127632e-05,0.00343016253379844
"Tgfbr2","Tgfbr2",15824.0804700419,-0.255777545991979,0.0871968637142514,-2.93333424043983,0.0033534266562931,0.0285898749099056
"Tgfbr3","Tgfbr3",774.854172449126,0.5418314988571,0.137159811424453,3.95036631524926,7.80316730645032e-05,0.00296060058450069
"Tgfbr3l","Tgfbr3l",37.3128652644554,0.380928039180175,0.257643984634195,1.4785054645115,0.139272535545689,0.316639309479148
"Tgfbrap1","Tgfbrap1",1787.92174557049,0.171505184253589,0.0842527391045552,2.03560366198606,0.0417901697850418,0.147225899377816
"Tgif1","Tgif1",4028.02344612811,0.47685329569277,0.120558278174523,3.95537579760774,7.64144395013997e-05,0.00290740798407157
"Tgif2","Tgif2",402.861364996091,-0.566919909348052,0.136025799351045,-4.16773812065598,3.07637075528351e-05,0.0018145213882801
"Tgm1","Tgm1",6.64395501027079,1.07245698855279,0.673500476489526,1.59236262777828,0.1113032483977,NA
"Tgm2","Tgm2",1784.41166178875,-0.379422330465511,0.118865254193242,-3.19203734548598,0.00141273065627381,0.0170983449590416
"Tgm3","Tgm3",1.49364251989039,-1.82395238795563,1.41625025221407,-1.2878743605547,0.19778970190509,NA
"Tgm4","Tgm4",534.805331771762,-0.00766968623155888,0.107128112733261,-0.0715935904766259,0.942925341045937,0.971580480643327
"Tgm5","Tgm5",59.3396061694999,-0.502545552526283,0.256060855566814,-1.9626020205777,0.0496924357652646,0.16501275479603
"Tgoln1","Tgoln1",2524.93820959626,0.412102006962673,0.0882819254051575,4.66802241876113,3.04112722959662e-06,0.000526621865258482
