"sample","Axis1","Axis2","group","method"
"J_XYL_F_0060_02",-0.0602245376810446,0.0279235939008702,"IBS_after","NMDS"
"J_XYL_F_0061_01",-0.267777330101495,0.289732774182857,"IBS_before","NMDS"
"J_XYL_F_0061_02",-0.473200853010719,-0.235495045699774,"IBS_after","NMDS"
"J_XYL_F_0062_01",0.0919525877050833,-0.0529720647954545,"IBS_before","NMDS"
"J_XYL_F_0062_02",-0.0200003370912015,0.227360612589138,"IBS_after","NMDS"
"J_XYL_F_0064_01",0.126520854699835,-0.324888983144953,"IBS_before","NMDS"
"J_XYL_F_0064_02",0.210245300074073,0.42238371147423,"IBS_after","NMDS"
"J_XYL_F_0065_01",0.48552217525818,0.0445393887722554,"IBS_before","NMDS"
"J_XYL_F_0065_02",0.372849185231682,0.304035343903686,"IBS_after","NMDS"
"J_XYL_F_0066_01",-0.557402695976871,-0.324607937861614,"IBS_before","NMDS"
"J_XYL_F_0066_02",-0.675456082950664,-0.360278388895722,"IBS_after","NMDS"
"K_XYL_F_0001_01",-0.585636414028552,0.108710147107606,"UC_before","NMDS"
"K_XYL_F_0001_02",-0.823822177386657,0.500911960040504,"UC_after","NMDS"
"K_XYL_F_0002_01",-0.166219911632691,0.15081524272808,"UC_before","NMDS"
"K_XYL_F_0002_02",-0.631270151726575,0.351457605989402,"UC_after","NMDS"
"K_XYL_F_0003_01",-0.696373463629753,-0.462798447914814,"UC_before","NMDS"
"K_XYL_F_0003_02",-0.161178580938459,-0.548142562822448,"UC_after","NMDS"
"K_XYL_F_0004_01",-0.745393267488633,0.0525087282160489,"UC_before","NMDS"
"K_XYL_F_0004_02",-0.678749044508633,-0.188759952052643,"UC_after","NMDS"
"K_XYL_F_0005_01",-0.204201718970253,0.181706367616177,"UC_before","NMDS"
"K_XYL_F_0005_02",-0.334043422553815,-0.272225270585676,"UC_after","NMDS"
"K_XYL_F_0007_01",0.182278458950049,0.377177583575595,"UC_before","NMDS"
"K_XYL_F_0007_02",-0.238807777897041,0.586119690434086,"UC_after","NMDS"
"K_XYL_F_0008_01",0.135392284753862,0.234405830227187,"UC_before","NMDS"
"K_XYL_F_0008_02",0.448910670271427,0.314913602471327,"UC_after","NMDS"
"K_XYL_F_0009_01",0.296416675205444,0.542605983911432,"UC_before","NMDS"
"K_XYL_F_0009_02",0.268418894734128,-0.0885754059960078,"UC_after","NMDS"
"K_XYL_F_0011_01",0.159018437532257,0.0112715265361912,"UC_before","NMDS"
"K_XYL_F_0011_02",0.0277612278072395,-0.442217802441298,"UC_after","NMDS"
"K_XYL_F_0012_01",0.410606039249907,0.241111599808694,"UC_before","NMDS"
"K_XYL_F_0012_02",0.464376044584661,-0.0643747854123722,"UC_after","NMDS"
"K_XYL_F_0013_01",-0.608443790673426,0.413549188235253,"UC_before","NMDS"
"K_XYL_F_0013_02",-0.0275320915262438,-0.516391298778536,"UC_after","NMDS"
"K_XYL_F_0017_01",0.00605825202299299,-0.201648672469423,"UC_before","NMDS"
"K_XYL_F_0017_02",-0.176889649030324,-0.227462251844891,"UC_after","NMDS"
"K_XYL_F_0018_01",-0.0194432764466553,-0.607519629241645,"UC_before","NMDS"
"K_XYL_F_0018_02",-0.529340443805503,-0.232875648673339,"UC_after","NMDS"
"K_XYL_F_0022_01",-0.374235818523456,-0.424525311815981,"UC_before","NMDS"
"K_XYL_F_0022_02",0.331360504280017,-0.413515002349168,"UC_after","NMDS"
"K_XYL_F_0028_01",-0.48976316670435,-0.402180902025478,"UC_before","NMDS"
"K_XYL_F_0028_02",-0.385261827002455,-0.386769970992443,"UC_after","NMDS"
"K_XYL_F_0030_02",-0.102647132213136,-0.261359840987967,"UC_after","NMDS"
"K_XYL_F_0030_03",-0.342594739478922,-0.0595999611984103,"UC_before","NMDS"
"K_XYL_F_0033_01",0.377781289112168,0.0890938315535686,"UC_before","NMDS"
"K_XYL_F_0033_02",0.247812060405523,-0.300710654288428,"UC_after","NMDS"
"K_XYL_F_0035_01",0.246480887442118,-0.0446485271969959,"UC_before","NMDS"
"K_XYL_F_0035_02",0.414502142917995,-0.0980566032411829,"UC_after","NMDS"
"K_XYL_F_0036_01",0.183807282401126,-0.175665660039817,"UC_before","NMDS"
"K_XYL_F_0036_02",0.059543171278576,0.567381969073059,"UC_after","NMDS"
"K_XYL_F_0037_01",0.112607246028726,-0.562575214156914,"UC_before","NMDS"
"K_XYL_F_0037_02",0.278290374471884,-0.500820142264297,"UC_after","NMDS"
"K_XYL_F_0038_01",-0.401130102544541,-0.12432983281041,"UC_before","NMDS"
"K_XYL_F_0038_02",-0.084124818277551,-0.0617314951564303,"UC_after","NMDS"
"K_XYL_F_0039_01",-0.223053202421119,-0.503843732266398,"UC_before","NMDS"
"K_XYL_F_0039_02",-0.810960941835972,0.366707582862615,"UC_after","NMDS"
"K_XYL_F_0042_01",0.18808185029633,0.0255594118286147,"UC_before","NMDS"
"K_XYL_F_0042_02",0.328634236082944,0.392002861252841,"UC_after","NMDS"
"K_XYL_F_0043_01",0.431359111065454,-0.261710106001925,"UC_before","NMDS"
"K_XYL_F_0043_02",0.0535504019278439,0.404352572150972,"UC_after","NMDS"
"K_XYL_F_0044_01",0.072081975988556,0.262358570478363,"UC_before","NMDS"
"K_XYL_F_0044_02",0.301749945212403,0.323667018218226,"UC_after","NMDS"
"K_XYL_F_0045_01",0.397574432911619,0.050749565764306,"UC_before","NMDS"
"K_XYL_F_0045_02",0.0530571905347111,0.159784965487265,"UC_after","NMDS"
"K_XYL_F_0046_01",0.521022493032831,0.215486040333927,"UC_before","NMDS"
"K_XYL_F_0046_02",-0.251661889044855,0.112566504329563,"UC_after","NMDS"
"K_XYL_F_0047_01",0.251088939801723,-0.217383241940148,"UC_before","NMDS"
"K_XYL_F_0047_02",0.16563747492955,0.0831216009882338,"UC_after","NMDS"
"K_XYL_F_0048_01",-0.251148700104146,-0.317439312826302,"UC_before","NMDS"
"K_XYL_F_0048_02",0.00399890168467938,0.384127855154826,"UC_after","NMDS"
